declaration_id,donation_id_transparency,donation_amount,donation_range,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes
,DO201902326,"3.000,00 €","500,00-5.000,00",,2019,30/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01249,,PE00881,Parlamentare o membro del Governo,stefanialberto,Stefani,Alberto,M,,,,party_website,Lega per Salvini Premier
33896,DO201800907,"20.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,joint_declaration,
35357,DO201801142,"25.500,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,joint_declaration,
,DO201900580,"3.000,00 €","500,00-5.000,00",,2019,22/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
,DO201901670,"3.000,00 €","500,00-5.000,00",,2019,01/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
,DO201902304,"3.000,00 €","500,00-5.000,00",,2019,30/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
,DO201902844,"3.000,00 €","500,00-5.000,00",,2019,27/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
,DO201903479,"3.000,00 €","500,00-5.000,00",,2019,25/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
,DO201904443,"3.000,00 €","500,00-5.000,00",,2019,30/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01250,,PE00880,Parlamentare o membro del Governo,stefanierika,Stefani,Erika,F,,,,party_website,Lega per Salvini Premier
35359,DO201800207,"6.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01251,,,Persona,stefanigiovanni,Stefani,Giovanni,M,,,,joint_declaration,
,DO201903902,"1.216,50 €","500,00-5.000,00",,2019,03/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
,DO201903914,"1.906,50 €","500,00-5.000,00",,2019,03/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
,DO201904376,"1.155,00 €","500,00-5.000,00",,2019,30/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
,DO201904428,"1.845,00 €","500,00-5.000,00",,2019,30/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
,DO201904765,"1.155,00 €","500,00-5.000,00",,2019,28/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
,DO201904813,"1.845,00 €","500,00-5.000,00",,2019,28/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01261,,PE00888,Parlamentare o membro del Governo,suttomauro,Sutto,Mauro,M,,,,party_website,Lega per Salvini Premier
33957,DO201800926,"20.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,joint_declaration,
35468,DO201801103,"24.030,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,joint_declaration,
,DO201900214,"1.155,00 €","500,00-5.000,00",,2019,01/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201900238,"1.845,00 €","500,00-5.000,00",,2019,01/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201901014,"1.155,00 €","500,00-5.000,00",,2019,04/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201901043,"1.845,00 €","500,00-5.000,00",,2019,04/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201901533,"1.155,00 €","500,00-5.000,00",,2019,29/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201901578,"1.845,00 €","500,00-5.000,00",,2019,29/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201902374,"1.155,00 €","500,00-5.000,00",,2019,02/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201902403,"1.845,00 €","500,00-5.000,00",,2019,02/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201903140,"1.155,00 €","500,00-5.000,00",,2019,31/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201903165,"1.845,00 €","500,00-5.000,00",,2019,31/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201903850,"1.155,00 €","500,00-5.000,00",,2019,02/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
,DO201903871,"1.845,00 €","500,00-5.000,00",,2019,02/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier
35469,DO201801102,"24.004,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,joint_declaration,
,DO201900768,"1.155,00 €","500,00-5.000,00",,2019,28/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201900836,"1.845,00 €","500,00-5.000,00",,2019,28/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201901403,"1.155,00 €","500,00-5.000,00",,2019,28/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201901453,"1.845,00 €","500,00-5.000,00",,2019,28/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201902176,"3.000,00 €","500,00-5.000,00",,2019,29/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201902977,"1.155,00 €","500,00-5.000,00",,2019,29/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201903013,"1.845,00 €","500,00-5.000,00",,2019,29/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201903528,"1.155,00 €","500,00-5.000,00",,2019,27/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201903552,"1.845,00 €","500,00-5.000,00",,2019,27/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201904206,"1.155,00 €","500,00-5.000,00",,2019,29/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201904280,"1.845,00 €","500,00-5.000,00",,2019,29/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201904744,"1.155,00 €","500,00-5.000,00",,2019,28/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
,DO201904790,"1.845,00 €","500,00-5.000,00",,2019,28/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01273,,PE00894,Parlamentare o membro del Governo,tateoannarita,Tateo,Anna Rita,F,,,,party_website,Lega per Salvini Premier
34125,DO201801117,"25.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00193,,,Società o professionista,,Telefin spa - Verona,,,,,,joint_declaration,Lega per Salvini Premier
35965,DO201800030,"1.660,50 €","500,00-5.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01277,,,Persona,terziclaudiamaria,Terzi,Claudia Maria,F,,,,joint_declaration,
35295,DO201800190,"5.842,50 €","5.000,01-10.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01277,,,Persona,terziclaudiamaria,Terzi,Claudia Maria,F,,,,joint_declaration,
33866,DO201800879,"20.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01277,,,Persona,terziclaudiamaria,Terzi,Claudia Maria,F,,,,joint_declaration,
35352,DO201800973,"21.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,joint_declaration,
,DO201900360,"3.000,00 €","500,00-5.000,00",,2019,07/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201901164,"3.000,00 €","500,00-5.000,00",,2019,08/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201901857,"3.000,00 €","500,00-5.000,00",,2019,09/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201902638,"3.000,00 €","500,00-5.000,00",,2019,09/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201903376,"3.000,00 €","500,00-5.000,00",,2019,14/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201904021,"3.000,00 €","500,00-5.000,00",,2019,11/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
,DO201904820,"3.000,00 €","500,00-5.000,00",,2019,28/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01278,,PE00898,Parlamentare o membro del Governo,teseidonatella,Tesei,Donatella,F,,,,party_website,Lega per Salvini Premier
33955,DO201800705,"15.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,joint_declaration,
35470,DO201801189,"28.960,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,joint_declaration,
,DO201901015,"1.155,00 €","500,00-5.000,00",,2019,04/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201901044,"1.845,00 €","500,00-5.000,00",,2019,04/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201901759,"3.000,00 €","500,00-5.000,00",,2019,03/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201902327,"3.000,00 €","500,00-5.000,00",,2019,30/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201903309,"1.155,00 €","500,00-5.000,00",,2019,07/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201903313,"1.845,00 €","500,00-5.000,00",,2019,07/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201903747,"1.155,00 €","500,00-5.000,00",,2019,01/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201903807,"1.845,00 €","500,00-5.000,00",,2019,01/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201904574,"1.155,00 €","500,00-5.000,00",,2019,05/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201904587,"1.845,00 €","500,00-5.000,00",,2019,05/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201904830,"1.145,00 €","500,00-5.000,00",,2019,29/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
,DO201904880,"1.855,00 €","500,00-5.000,00",,2019,29/08/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,party_website,Lega per Salvini Premier
35471,DO201800612,"12.100,00 €","10.000,01-50.000,00",contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,joint_declaration,
,DO201900788,"1.155,00 €","500,00-5.000,00",,2019,28/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201900856,"1.845,00 €","500,00-5.000,00",,2019,28/02/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201901425,"1.155,00 €","500,00-5.000,00",,2019,28/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201901473,"1.845,00 €","500,00-5.000,00",,2019,28/03/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201902198,"3.000,00 €","500,00-5.000,00",,2019,29/04/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201902981,"1.155,00 €","500,00-5.000,00",,2019,29/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201903019,"1.845,00 €","500,00-5.000,00",,2019,29/05/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201903641,"1.155,00 €","500,00-5.000,00",,2019,28/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201903692,"1.845,00 €","500,00-5.000,00",,2019,28/06/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201904377,"1.155,00 €","500,00-5.000,00",,2019,30/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
,DO201904429,"1.845,00 €","500,00-5.000,00",,2019,30/07/2019,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01287,,PE00904,Parlamentare o membro del Governo,toccaliniluca,Toccalini,Luca,M,,,,party_website,Lega per Salvini Premier
